,year,country_of_production,coffee_bean,water_shortage_index,department,municipality_of_export,exporter,exporter_group,importer,importer_group,country_of_destination,economic_bloc,volume,fob,department_trase_id
754,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LOUIS DREYFUS CIA COL S A S,LOUIS DREYFUS,STARKBUCKS COFFEE TRADING CO JOINTLY AND SEVERALLY WITH,STARKBUCKS COFFEE TRADING CO JOINTLY AND SEVERALLY WITH,NETHERLANDS,EUROPEAN UNION,153.885,677527.89,CO-00
755,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LOUIS DREYFUS CIA COL S A S,LOUIS DREYFUS,ZEPHYR GREEN COFFEE LLC,ZEPHYR GREEN COFFEE LLC,UNITED STATES,UNITED STATES,153.877,779242.03,CO-00
756,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,INTER AMERICAN COFFEE INC,INTER AMERICAN COFFEE INC,ISRAEL,ISRAEL,153.863,755779.7000000001,CO-00
757,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,A LA ORDEN,A LA ORDEN,CANADA,CANADA,153.86,655946.99,CO-00
758,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,AGROP FARALLONES S A,AGROP FARALLONES S A,MITSUI AND CO LTDA,MITSUI AND CO LTDA,JAPAN,JAPAN,153.85700000000003,542709.02,CO-00
759,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,OLAM,OLAM,KHADER AL AMOURI & SONS CO,KHADER AL AMOURI & SONS CO,JORDAN,JORDAN,153.852,701231.19,CO-00
760,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,PARAGON COFFEE TRADING,PARAGON COFFEE TRADING,UNITED STATES,UNITED STATES,153.845,564248.98,CO-00
761,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,ASHRON FREIGHT SERVICES INC,ASHRON FREIGHT SERVICES INC,CANADA,CANADA,153.842,464602.84,CO-00
762,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMPANIA NACIONAL DE CAFE SAS,COMPANIA NACIONAL DE CAFE SAS,WESTFELDT BROTHERS INC,WESTFELDT BROTHERS INC,UNITED STATES,UNITED STATES,153.83300000000003,762047.83,CO-00
763,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,IXTAPA S A S,IXTAPA S A S,ELAND INC,ELAND INC,CANADA,CANADA,153.781,654024.1599999999,CO-00
764,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,THE COFFEE SOURCE,THE COFFEE SOURCE,UNITED STATES,UNITED STATES,153.777,634176.3500000001,CO-00
765,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMERCIALIZADORA CAPLA SAS,COMERCIALIZADORA CAPLA SAS,THE COFFEE SOURCE,THE COFFEE SOURCE,UNITED STATES,UNITED STATES,153.768,608844.47,CO-00
766,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,NNKG KALA HAMBURG GMBH AS AGENT FOR OF STARBUCKS COFFEE TR,NNKG KALA HAMBURG GMBH AS AGENT FOR OF STARBUCKS COFFEE TR,GERMANY,EUROPEAN UNION,153.755,594900.06,CO-00
767,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LOUIS DREYFUS CIA COL S A S,LOUIS DREYFUS,SHANGHAI P R O COFFEE CO LTD,SHANGHAI P R O COFFEE CO LTD,CHINA (MAINLAND),CHINA (MAINLAND),153.752,803161.34,CO-00
768,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,ROTHFOS CORP,ROTHFOS CORP,CANADA,CANADA,153.745,601835.04,CO-00
769,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,STARKBUCKS COFFEE TRADING CO JOINTLY AND SEVERALLY WITH,STARKBUCKS COFFEE TRADING CO JOINTLY AND SEVERALLY WITH,UNITED STATES,UNITED STATES,153.70600000000002,638335.65,CO-00
770,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,INVERCAFE CERRITOS S A S,INVERCAFE CERRITOS S A S,TOSTADORES REUNIDOS S A,TOSTADORES REUNIDOS S A,SPAIN,EUROPEAN UNION,153.695,841274.5700000001,CO-00
771,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,DESCAFEINADORA COLOMBIANA S A S,DESCAFEINADORA COLOMBIANA S A S,AZACONSA S L,AZACONSA S L,SPAIN,EUROPEAN UNION,153.60000000000002,1003169.58,CO-00
772,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,DESCAFEINADORA COLOMBIANA S A S,DESCAFEINADORA COLOMBIANA S A S,GADGETS S A,GADGETS S A,FRANCE,EUROPEAN UNION,153.6,892416.0,CO-00
773,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,INTER AMERICAN COFFEE INC,INTER AMERICAN COFFEE INC,UNITED KINGDOM,EUROPEAN UNION,153.481,839380.27,CO-00
774,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LOUIS DREYFUS CIA COL S A S,LOUIS DREYFUS,DIWAN AL QAHWAH TRADING COMPANY,DIWAN AL QAHWAH TRADING COMPANY,SAUDI ARABIA,SAUDI ARABIA,153.274,876271.66,CO-00
775,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LOUIS DREYFUS CIA COL S A S,LOUIS DREYFUS,DAESANG F&B CO LTD,DAESANG F&B CO LTD,SOUTH KOREA,SOUTH KOREA,152.71500000000003,710764.13,CO-00
776,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,OOO COCAR,OOO COCAR,RUSSIAN FEDERATION,RUSSIAN FEDERATION,152.51999999999995,867430.9099999999,CO-00
777,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,P GLOBAL SERVICES NV,P GLOBAL SERVICES NV,BELGIUM,EUROPEAN UNION,151.993,735827.71,CO-00
778,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,A LA ORDEN,A LA ORDEN,MEXICO,MEXICO,151.967,617210.52,CO-00
779,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,OLAM,OLAM,FIDELI CO LTD,FIDELI CO LTD,SOUTH KOREA,SOUTH KOREA,151.288,836205.4999999999,CO-00
780,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,TRESMONTES SA,TRESMONTES SA,CHILE,CHILE,151.058,614727.22,CO-00
781,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,A LA ORDEN,A LA ORDEN,SAUDI ARABIA,SAUDI ARABIA,150.95800000000003,741307.95,CO-00
782,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CARCAFE LTD,CARCAFE LTD,VOLCAFE,VOLCAFE,JAPAN,JAPAN,148.35000000000002,838293.08,CO-00
783,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CIA CAFETERA LA MESETA S A,CIA CAFETERA LA MESETA S A,KONINKLIJKE DOUWE EGBERTS BV,KONINKLIJKE DOUWE EGBERTS BV,GERMANY,EUROPEAN UNION,147.20499999999998,657781.34,CO-00
784,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LOUIS DREYFUS CIA COL S A S,LOUIS DREYFUS,FOLGER COFFEE CO,FOLGER COFFEE CO,UNITED STATES,UNITED STATES,147.089,687949.94,CO-00
785,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,ECOM JAPAN LTDA,ECOM JAPAN LTDA,JAPAN,JAPAN,147.04500000000002,650461.12,CO-00
786,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,MITSUI AND CO TAIWAN LTDA,MITSUI AND CO TAIWAN LTDA,TAIWAN,TAIWAN,147.018,533883.31,CO-00
787,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,SUCDEN COFFEE NETHERLANDS BV,SUCDEN COFFEE NETHERLANDS BV,BELGIUM,EUROPEAN UNION,147.00400000000002,648434.65,CO-00
788,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CARCAFE LTD,CARCAFE LTD,ITOCHU CORPORATION,ITOCHU,JAPAN,JAPAN,146.959,572875.65,CO-00
789,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,KUNSHAN SHIYUAN LOGISTICS CO LTDA,KUNSHAN SHIYUAN LOGISTICS CO LTDA,CHINA (MAINLAND),CHINA (MAINLAND),146.911,609542.56,CO-00
790,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SOCIEDAD EXPORTADORA CAFE DE COOPERATIVAS DE CAFICULTORES SA,SOCIEDAD EXPORTADORA CAFE DE COOPERATIVAS DE CAFICULTORES SA,BRIZ COFFEE NV,BRIZ COFFEE NV,BELGIUM,EUROPEAN UNION,146.82100000000003,581867.4400000001,CO-00
791,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,ANT ANHUI SUPPLY CHAIN MANAGEMENT CO LTDA,ANT ANHUI SUPPLY CHAIN MANAGEMENT CO LTDA,CHINA (MAINLAND),CHINA (MAINLAND),146.812,537121.97,CO-00
792,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,LUIGI LAVAZZA SPA,LUIGI LAVAZZA SPA,FRANCE,EUROPEAN UNION,146.808,653082.21,CO-00
793,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,INTEGRA TRADING S A S,INTEGRA TRADING S A S,DELICA AG,DELICA AG,BELGIUM,EUROPEAN UNION,146.77700000000002,643779.0,CO-00
794,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SOCIEDAD EXPORTADORA CAFE DE COOPERATIVAS DE CAFICULTORES SA,SOCIEDAD EXPORTADORA CAFE DE COOPERATIVAS DE CAFICULTORES SA,NESTLE,NESTLE,SWEDEN,EUROPEAN UNION,146.543,672467.49,CO-00
795,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CIA CAFETERA LA MESETA S A,CIA CAFETERA LA MESETA S A,MITSUI AND CO LTDA,MITSUI AND CO LTDA,SOUTH KOREA,SOUTH KOREA,143.20600000000002,546401.8300000001,CO-00
796,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,A LA ORDEN,A LA ORDEN,CHINA (HONG KONG),CHINA (HONG KONG),143.076,696279.1400000001,CO-00
797,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,IND COL DE CAFE S A S,IND COL DE CAFE S A S,EL CAFETAL CO LTDA,EL CAFETAL CO LTDA,SOUTH KOREA,SOUTH KOREA,140.46250000000003,1649505.11,CO-00
798,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,NESTLE U SA INC,NESTLE U SA INC,UNITED STATES,UNITED STATES,140.043,636615.5,CO-00
799,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,NAMYANG DAIRY PRODUCTS CO LTD,NAMYANG DAIRY PRODUCTS CO LTD,SOUTH KOREA,SOUTH KOREA,139.77800000000002,518932.33,CO-00
800,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,SUCAFINA SA,SUCAFINA SA,JAPAN,JAPAN,139.709,546088.35,CO-00
801,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,KURUKAHVECI MEHMET EFENDI MAHDUMLARI LTS STI,KURUKAHVECI MEHMET EFENDI MAHDUMLARI LTS STI,TURKEY,TURKEY,139.67,634164.26,CO-00
802,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,UPSTREAM COFFEE IMPS PTY LTD,UPSTREAM COFFEE IMPS PTY LTD,AUSTRALIA,AUSTRALIA,139.658,586834.82,CO-00
803,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CAFE COLSUAVES S A S,CAFE COLSUAVES S A S,ING BELGIUM SA,ING BELGIUM SA,BELGIUM,EUROPEAN UNION,139.636,654307.6099999999,CO-00
804,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CARCAFE LTD,CARCAFE LTD,LTDA LIABILITY CO PAULIG RUS,LTDA LIABILITY CO PAULIG RUS,RUSSIAN FEDERATION,RUSSIAN FEDERATION,139.584,666963.8,CO-00
805,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LOUIS DREYFUS CIA COL S A S,LOUIS DREYFUS,FOLGER COFFEE CO,FOLGER COFFEE CO,UNITED STATES,UNITED STATES,139.503,611490.39,CO-00
806,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,A LA ORDEN,A LA ORDEN,FINLAND,EUROPEAN UNION,139.374,580239.2300000001,CO-00
807,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,EMP COFFEELAND S A S,EMP COFFEELAND S A S,THOOD COFFEE CO,THOOD COFFEE CO,SAUDI ARABIA,SAUDI ARABIA,139.208,837059.6600000001,CO-00
808,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,COPAN TRADE LLC,COPAN TRADE LLC,UNITED STATES,UNITED STATES,139.111,594636.35,CO-00
809,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,IND COL DE CAFE S A S,IND COL DE CAFE S A S,STARBUCKS COFFEE,STARBUCKS COFFEE,ARGENTINA,ARGENTINA,138.8801375,949484.76,CO-00
810,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LOUIS DREYFUS CIA COL S A S,LOUIS DREYFUS,HACO ASIA PACIFIC SDN BHD,HACO ASIA PACIFIC SDN BHD,MALAYSIA,MALAYSIA,138.803,580742.08,CO-00
811,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CIA CAFETERA LA MESETA S A,CIA CAFETERA LA MESETA S A,MERCON BV,MERCON BV,UNITED STATES,UNITED STATES,138.27400000000003,528625.0700000001,CO-00
812,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,SUCAFINA SA,SUCAFINA SA,ITALY,EUROPEAN UNION,138.11,603173.9299999999,CO-00
813,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,A LA ORDEN,A LA ORDEN,ITALY,EUROPEAN UNION,136.75,563275.25,CO-00
814,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,BERNHARD ROTHFOS CORP,BERNHARD ROTHFOS CORP,GERMANY,EUROPEAN UNION,136.42600000000002,836972.78,CO-00
815,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LOUIS DREYFUS CIA COL S A S,LOUIS DREYFUS,ITOCHU CORPORATION,ITOCHU,JAPAN,JAPAN,136.324,622737.29,CO-00
816,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SOCIEDAD EXPORTADORA CAFE DE COOPERATIVAS DE CAFICULTORES SA,SOCIEDAD EXPORTADORA CAFE DE COOPERATIVAS DE CAFICULTORES SA,NKG BERO ITALIA SPA,NKG BERO ITALIA SPA,GERMANY,EUROPEAN UNION,136.26000000000002,734012.1,CO-00
817,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,C I CAFE DE SANTA BARBARA S A S,C I CAFE DE SANTA BARBARA S A S,OLAM AMERICAS,OLAM,UNITED STATES,UNITED STATES,136.238,957681.1700000002,CO-00
818,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ALTAMIRA SUPREMO S A S,ALTAMIRA SUPREMO S A S,UNKNOWN,UNKNOWN,GERMANY,EUROPEAN UNION,135.707,665476.75,CO-00
819,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,IND COL DE CAFE S A S,IND COL DE CAFE S A S,COMPANIA NACIONAL DE CHOCOLATES DE PERU SA,COMPANIA NACIONAL DE CHOCOLATES DE PERU SA,PERU,PERU,135.65505000000002,371020.68,CO-00
820,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ECHEVERRI Y LOPEZ LTDA,ECHEVERRI Y LOPEZ LTDA,INTERNATIONAL COFFEE CORPORATION ICC,INTERNATIONAL COFFEE CORPORATION ICC,UNITED STATES,UNITED STATES,135.443,709962.4500000001,CO-00
821,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,ATLAS COFFEE IMPORTERS LLC,ATLAS COFFEE IMPORTERS LLC,UNITED STATES,UNITED STATES,135.291,640366.06,CO-00
822,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CIA CAFETERA LA MESETA S A,CIA CAFETERA LA MESETA S A,SERENGETI TRADING CO,SERENGETI TRADING CO,UNITED STATES,UNITED STATES,135.099,545616.53,CO-00
823,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,OLAM,OLAM,OLAM SPECIALTY COFFEE EUROPE LTDA,OLAM SPECIALTY COFFEE EUROPE LTDA,UNITED KINGDOM,EUROPEAN UNION,135.004,635188.1699999999,CO-00
824,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,VOLCAFE U SA,VOLCAFE U SA,UNITED STATES,UNITED STATES,134.951,535099.98,CO-00
825,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LATINA COLOMBIA S A S,LATINA COLOMBIA S A S,OTTOGI SESAME MILLS CO LTD,OTTOGI SESAME MILLS CO LTD,SOUTH KOREA,SOUTH KOREA,134.882,682351.2,CO-00
826,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,COFFEE CHANGGO,COFFEE CHANGGO,SOUTH KOREA,SOUTH KOREA,134.852,686354.02,CO-00
827,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,SUCAFINA SA,SUCAFINA SA,UNITED STATES,UNITED STATES,134.839,496050.59,CO-00
828,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COLOMBIA FREE COFFEE SAS,COLOMBIA FREE COFFEE SAS,SCHWARZE AND CONSORT GMBH,SCHWARZE AND CONSORT GMBH,GERMANY,EUROPEAN UNION,134.759,635690.19,CO-00
829,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,TG TRADING CO,TG TRADING CO,SOUTH KOREA,SOUTH KOREA,134.741,616553.48,CO-00
830,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,B R KOREA CO LTDA,B R KOREA CO LTDA,SOUTH KOREA,SOUTH KOREA,134.736,623962.91,CO-00
831,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,TRILLADORES DE LAS COOPS DE CAFICULTORES DE CALDAS LTD,TRILLADORES DE LAS COOPS DE CAFICULTORES DE CALDAS LTD,HACO ASIA PACIFIC SDN BHD,HACO ASIA PACIFIC SDN BHD,MALAYSIA,MALAYSIA,134.712,598857.62,CO-00
832,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,GRUPO TAP S A S C I,GRUPO TAP S A S C I,ROTHFOS CORP,ROTHFOS CORP,UNITED STATES,UNITED STATES,134.68651,643257.27,CO-00
833,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,CWT COMMODITIES UK LTDA,CWT COMMODITIES UK LTDA,UNITED KINGDOM,EUROPEAN UNION,134.682,642457.8800000001,CO-00
834,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,INVERCAFE CERRITOS S A S,INVERCAFE CERRITOS S A S,MCT USA INC 35 MAPLE ST,MCT USA INC 35 MAPLE ST,UNITED STATES,UNITED STATES,134.672,510040.51,CO-00
835,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,ALLPRESS ESPRESSO NZ LTDA,ALLPRESS ESPRESSO NZ LTDA,NEW ZEALAND,NEW ZEALAND,134.645,667909.8,CO-00
836,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ECOLSIERRA EXPORT S A S,ECOLSIERRA EXPORT S A S,MAISON P JOBIN AND CIE SAS,MAISON P JOBIN AND CIE SAS,FRANCE,EUROPEAN UNION,134.641,645193.56,CO-00
837,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,MITSUI AND CO LTD COFFEE DEPARTMENT,MITSUI AND CO LTD COFFEE DEPARTMENT,UNITED STATES,UNITED STATES,134.636,761975.47,CO-00
838,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,ALLPRESSS ESPRESSO AUSTRALIA PTY LTDA,ALLPRESSS ESPRESSO AUSTRALIA PTY LTDA,AUSTRALIA,AUSTRALIA,134.63,718203.07,CO-00
839,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ALTAMIRA SUPREMO S A S,ALTAMIRA SUPREMO S A S,AGRO LINE FOODSTUFF TRADING LLC,AGRO LINE FOODSTUFF TRADING LLC,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,134.624,681397.3499999999,CO-00
840,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SE ORIGIN SAS,SE ORIGIN SAS,TRADE AID IMPORTERS INC,TRADE AID IMPORTERS INC,NEW ZEALAND,NEW ZEALAND,134.609,656686.8400000001,CO-00
841,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,GRUPO TAP S A S C I,GRUPO TAP S A S C I,SPECTRUM ELAND LOGISTICS INC,SPECTRUM ELAND LOGISTICS INC,CANADA,CANADA,134.60399999999998,810684.94,CO-00
842,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,ROTHFOS CORP,ROTHFOS CORP,CANADA,CANADA,134.602,512599.61,CO-00
843,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SKN CARIBECAFE LTD,SKN CARIBECAFE LTD,BERO COFFEE SINGAPORE PTE LTDA,BERO COFFEE SINGAPORE PTE LTDA,SINGAPORE,SINGAPORE,134.598,654963.55,CO-00
844,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,TRILLADORES DE LAS COOPS DE CAFICULTORES DE CALDAS LTD,TRILLADORES DE LAS COOPS DE CAFICULTORES DE CALDAS LTD,RGC COFFEE INC,RGC COFFEE INC,UNITED STATES,UNITED STATES,134.569,546577.9199999999,CO-00
845,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SKN CARIBECAFE LTD,SKN CARIBECAFE LTD,INTERAMERICAN COFFEE INC U SA,INTERAMERICAN COFFEE INC U SA,UNITED STATES,UNITED STATES,134.567,577511.6499999999,CO-00
846,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,GRUPO TAP S A S C I,GRUPO TAP S A S C I,DESCAFEINADORES MEXICANOS SA DE CV,DESCAFEINADORES MEXICANOS SA DE CV,MEXICO,MEXICO,134.556,544887.1,CO-00
847,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SKN CARIBECAFE LTD,SKN CARIBECAFE LTD,BRIDGE SHINE COFFEE SHANGHAI CO LTD,BRIDGE SHINE COFFEE SHANGHAI CO LTD,CHINA (MAINLAND),CHINA (MAINLAND),134.55,653631.1900000001,CO-00
848,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COFCO COLOMBIA S A S,COFCO,SHANGHAI P R O COFFEE CO LTD,SHANGHAI P R O COFFEE CO LTD,CHINA (MAINLAND),CHINA (MAINLAND),134.526,626786.99,CO-00
849,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,STC NJ,STC NJ,UNITED STATES,UNITED STATES,134.516,538137.44,CO-00
850,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CARCAFE LTD,CARCAFE LTD,STARBUCKS COFFEE TRADING COMPANY SARL,STARBUCKS COFFEE TRADING COMPANY SARL,NETHERLANDS,EUROPEAN UNION,134.447,672235.0,CO-00
851,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CARCAFE LTD,CARCAFE LTD,VOLCAFE SPECIALTY COFFEE,VOLCAFE,CANADA,CANADA,134.441,521429.8000000001,CO-00
852,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,CAFE VITTORIA INC,CAFE VITTORIA INC,CANADA,CANADA,134.433,563001.65,CO-00
853,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,VILLEGAS Y CIA S C S,VILLEGAS Y CIA S C S,INTL COFFEE,INTL COFFEE,UNITED STATES,UNITED STATES,134.417,408689.09,CO-00
854,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SOCIEDAD EXPORTADORA CAFE DE COOPERATIVAS DE CAFICULTORES SA,SOCIEDAD EXPORTADORA CAFE DE COOPERATIVAS DE CAFICULTORES SA,VOLCAFE U SA,VOLCAFE U SA,CANADA,CANADA,134.387,612515.6200000001,CO-00
855,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,BERNHARD ROTHFOS CORP,BERNHARD ROTHFOS CORP,POLAND,EUROPEAN UNION,134.332,569547.84,CO-00
