,year,country_of_wood_production,province_of_wood_production,pulp_wood_source,wood_supplier,wood_supplier_corporate_group,pulp_mill,pulp_mill_corporate_group,zero_deforestation_indonesia_wood_pulp,product_type,pulp_grade,province_of_pulp_export,importer,importer_corporate_group,country_of_importer,country_of_destination,volume,annual_woodpulp_deforestation,burned_area,co2_total_emissions_wood_pulp_exposure,concession_area,concession_deforestation,deforestation_on_peat,land_use,peat_area,remaining_forest,wood_pulp_deforestation_10_year_total_exposure,wood_pulp_production_volume_m3,province_of_wood_production_trase_id,wood_supplier_trase_id,co2_emissions_wood_pulp_burned_peat_exposure,co2_emissions_wood_pulp_subsidence_co2_exposure,co2_gross_emissions_wood_pulp_deforestation_exposure,co2_net_emissions_wood_pulp_deforestation_exposure
42,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT BUMI ANDALAS PERMAI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,DRAGON CROWN (HK) TRADING LTD,DRAGON CROWN HOLDINGS,CHINA (HONG KONG),CHINA (MAINLAND),43392.09820409526,0.0,0.0,784504.2417142747,20055.748800904585,0.2470572933839056,0.0,14219.065373593085,12565.213182838484,18.801041352495133,0.0,208099.76933837173,ID-16,ID-WOOD-CONCESSION-0429,0.0,826052.8732723598,0.0,-41548.63155808521
43,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT SBA WOOD INDUSTRIES,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,CHINA (MAINLAND),43129.706254958546,0.0,0.0,720594.4720078361,18958.64455635905,0.0,0.0,12015.010282890082,13444.98205316278,0.0,0.0,206841.4475101021,ID-16,ID-WOOD-CONCESSION-0428,0.0,769223.5042358752,0.0,-48629.03222803918
44,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT BUMI PERSADA PERMAI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,CHINA UNION,MACAO,CHINA (MAINLAND),42097.259995044675,0.3605948185629968,0.0,-359.1524392887449,10861.296232526747,6.323475584160375,0.0,7063.691900830546,0.0,165.05829044273452,380.9684258118062,201890.00731445992,ID-16,ID-WOOD-CONCESSION-0433,0.0,0.0,131.25651395693086,-359.1524392887449
45,2022,INDONESIA,RIAU,PLANTATION,PT RIAU ANDALAN PULP & PAPER,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,CHINA (MAINLAND),39956.98312083306,0.0,0.1812746700634633,331031.6208120685,12262.252546574951,4.211488297645979,0.0,8134.193250021742,7004.5982709882755,1916.9719200191837,1781.6399672517434,197712.76590962027,ID-14,ID-WOOD-CONCESSION-0476,160.06553366603816,330871.5190234685,0.0,0.0
46,2022,INDONESIA,RIAU,PLANTATION,PT RIAU INDO AGROPALMA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,INDONESIA,39482.88835784934,0.0,0.0,297969.86871387146,6540.572616449544,21.245169967212277,0.0,4059.525778286672,6156.947430401454,1385.387198486855,3968.863035904937,176826.1770258703,ID-14,ID-WOOD-CONCESSION-0480,0.0,297969.86871387146,0.0,0.0
47,2022,INDONESIA,KALIMANTAN UTARA,PLANTATION,PT ADINDO HUTANI LESTARI,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,INDONESIA,38051.70454880018,0.3059196328774123,14.68414237811579,343171.7724925277,55445.18018233509,102.99295506557873,0.0,17009.437507617004,11522.462972327736,20695.22281931914,7628.717885064032,188285.2742059596,ID-65,ID-WOOD-CONCESSION-0536,0.0,343171.16065326193,82.59830087690133,0.9177588986322368
48,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT SBA WOOD INDUSTRIES,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,FREELAND UNIVERSAL LTD,UNKNOWN AFFILIATION,CHINA (HONG KONG),CHINA (MAINLAND),37056.389399769425,0.0,0.0,619123.8399861271,16288.979827946076,0.0,0.0,10323.114584946215,11551.72463938661,0.0,0.0,177715.0342187898,ID-16,ID-WOOD-CONCESSION-0428,0.0,660905.1668452448,0.0,-41781.32685911771
49,2022,INDONESIA,JAMBI,PLANTATION,PT WIRA KARYA SAKTI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,BRIGHTENING SKY CO LTD,UNKNOWN AFFILIATION,CHINA (HONG KONG),CHINA (MAINLAND),35193.618056901716,0.0,3.423285173977722,193723.23813272832,9635.406669689291,7.216202229803151,0.0,6364.69261728905,3483.9310201480916,745.5385151213793,849.0082847658277,150281.54790523494,ID-15,ID-WOOD-CONCESSION-0517,2654.254228129432,191349.55904238764,0.0,-280.57513778876233
50,2022,INDONESIA,JAMBI,PLANTATION,PT WIRA KARYA SAKTI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,CHINA (MAINLAND),34364.79316858879,0.0,3.3426653312722068,189160.97229949184,9408.488685754171,7.046257554109678,0.0,6214.801360324743,3401.8829416017056,727.9807614533877,829.0137733842453,146742.35261827512,ID-15,ID-WOOD-CONCESSION-0517,2591.745395970527,186843.1943757707,0.0,-273.9674722493691
51,2022,INDONESIA,RIAU,PLANTATION,PT ARARA ABADI,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,DRAGON CROWN (HK) TRADING LTD,DRAGON CROWN HOLDINGS,CHINA (HONG KONG),CHINA (MAINLAND),33536.05770901974,0.0,0.9519278178822662,181790.49851704368,8051.976640338938,6.8509621100299904,0.0,5135.922556851364,3475.9236300906146,486.4644535132668,75.96383986700485,150192.88647870105,ID-14,ID-WOOD-CONCESSION-0471,0.0,181791.4232469239,0.0,-0.9247298802284872
52,2022,INDONESIA,SUMATERA UTARA,PLANTATION,PT SUMATERA RIANG LESTARI (SUMATERA UTARA),ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,INDONESIA,33194.688487006475,0.0,2.501839387159844,0.0,12024.912311570422,4.039608631986894,0.0,6161.136896507854,0.0,701.8808645191643,2474.676559527823,177986.92989820585,ID-12,ID-WOOD-CONCESSION-0402,0.0,0.0,0.0,0.0
53,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT BUMI PERSADA PERMAI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,BRIGHTENING SKY CO LTD,UNKNOWN AFFILIATION,CHINA (HONG KONG),CHINA (MAINLAND),33184.56578536344,0.2842508628797579,0.0,-283.1138594282389,8561.778115369749,4.984690014015408,0.0,5568.190152951578,0.0,130.11268900306814,300.31103663246427,159146.51523455032,ID-16,ID-WOOD-CONCESSION-0433,0.0,0.0,103.46731408823187,-283.1138594282389
54,2022,INDONESIA,RIAU,PLANTATION,PT MADUKORO,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,DISSOLVING PULP,RIAU,APRIL FAR EAST MALAYSIA SDN BHD,ROYAL GOLDEN EAGLE / TANOTO,MALAYSIA,CHINA (MAINLAND),33142.24948441377,0.0,0.0,201308.4166244073,6488.762956926035,1.2933109175270334,0.0,2742.515878311534,6488.762956926035,3704.796630210654,1861.5838964404268,163992.6952588706,ID-14,ID-WOOD-CONCESSION-0466,0.0,201308.4166244073,0.0,0.0
55,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT SBA WOOD INDUSTRIES,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,DRAGON CROWN (HK) TRADING LTD,DRAGON CROWN HOLDINGS,CHINA (HONG KONG),CHINA (MAINLAND),32886.70692627425,0.0,0.0,549458.3958797661,14456.100942554029,0.0,0.0,9161.530559790208,10251.894177010468,0.0,0.0,157718.0707946281,ID-16,ID-WOOD-CONCESSION-0428,0.0,586538.3778656858,0.0,-37079.98198591967
56,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT BUMI PERSADA PERMAI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,CHINA (MAINLAND),32403.054944781557,0.2775566324287069,0.0,-276.4464058989921,8360.144547068867,4.867298413712729,0.0,5437.05687264594,0.0,127.048479044413,293.2385821609289,155398.54614250065,ID-16,ID-WOOD-CONCESSION-0433,0.0,0.0,101.03061420404931,-276.4464058989921
57,2022,INDONESIA,RIAU,PLANTATION,PT PERANAP TIMBER,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,DISSOLVING PULP,RIAU,APRIL FAR EAST MALAYSIA SDN BHD,ROYAL GOLDEN EAGLE / TANOTO,MALAYSIA,CHINA (MAINLAND),32245.136908277414,0.0,0.0,405552.6925774231,14046.14038914208,0.1166515729534184,0.0,5525.093912990908,14046.14038914208,8424.072184392538,5017.785085072055,159553.63415002526,ID-14,ID-WOOD-CONCESSION-0451,0.0,405552.6925774231,0.0,0.0
58,2022,INDONESIA,RIAU,PLANTATION,PT ARARA ABADI,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,FREELAND UNIVERSAL LTD,UNKNOWN AFFILIATION,CHINA (HONG KONG),CHINA (MAINLAND),32061.94528224964,0.0,0.9100848368764524,173799.70737343736,7698.04360120316,6.549820918380321,0.0,4910.167719187568,3323.1357782184996,465.0814006115848,72.62476998274089,143591.00135875813,ID-14,ID-WOOD-CONCESSION-0471,0.0,173800.5914558503,0.0,-0.8840824129656966
59,2022,INDONESIA,RIAU,PLANTATION,PT SELARAS ABADI UTAMA,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,DISSOLVING PULP,RIAU,APRIL FAR EAST MALAYSIA SDN BHD,ROYAL GOLDEN EAGLE / TANOTO,MALAYSIA,CHINA (MAINLAND),31761.890601048435,0.0,0.0,318141.4219650087,10758.430817650811,56.5703263103409,0.0,4334.5511357118185,10380.888539706051,2736.1109026393015,235.58289777175943,157162.09759815386,ID-14,ID-WOOD-CONCESSION-0472,0.0,318141.4219650087,0.0,0.0
60,2022,INDONESIA,RIAU,PLANTATION,PT SUMATERA RIANG LESTARI (RIAU),ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,INDIA,30832.900668395952,4.651728768220964,0.0,314336.1378335494,7749.998177642136,14.483174621800362,4.651728768220964,4331.558999095755,7714.310695998441,2457.2214830001108,4228.203400526846,152565.51037529908,ID-14,ID-WOOD-CONCESSION-0461,0.0,317623.3110409175,2770.9766806196253,-3287.245890630149
61,2022,INDONESIA,JAMBI,PLANTATION,PT WIRA KARYA SAKTI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,FREELAND UNIVERSAL LTD,UNKNOWN AFFILIATION,CHINA (HONG KONG),CHINA (MAINLAND),29525.70902685797,0.0,2.871967349290522,162524.23810475366,8083.630765803056,6.0540376090814645,0.0,5339.663059354443,2922.8462218411887,625.4700278385496,712.2760591666895,126078.80350300112,ID-15,ID-WOOD-CONCESSION-0517,2226.7883312351983,160532.83846998974,0.0,-235.3886964712624
62,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT BUMI MEKAR HIJAU,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,SUZHOU GUANBAO TRADING LTD,UNKNOWN AFFILIATION,CHINA (MAINLAND),CHINA (MAINLAND),28843.080016280008,0.0,0.0,375609.4806441538,14189.45185347722,0.0,0.0,6019.588772874829,10422.644796133874,260.50261973940593,171.84731916685763,138325.5825245725,ID-16,ID-WOOD-CONCESSION-0540,0.0,429100.0912206132,0.0,-53490.61057645942
63,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT BUMI PERSADA PERMAI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,FREELAND UNIVERSAL LTD,UNKNOWN AFFILIATION,CHINA (HONG KONG),CHINA (MAINLAND),27840.21330165917,0.238472448455045,0.0,-237.51855866122483,7182.909383690183,4.181908967272012,0.0,4671.436792785877,0.0,109.15812605556404,251.94614179275507,133516.07367723485,ID-16,ID-WOOD-CONCESSION-0433,0.0,0.0,86.80397123763638,-237.51855866122483
64,2022,INDONESIA,RIAU,PLANTATION,PT ARARA ABADI,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,CHINA (MAINLAND),27641.24590463576,0.0,0.7846023860601282,149836.2125994446,6636.6377427282005,5.646731944755366,0.0,4233.154044904695,2864.9419868820128,400.9560008542071,62.61127040759823,123792.6814268405,ID-14,ID-WOOD-CONCESSION-0471,0.0,149836.97478461967,0.0,-0.7621851750298388
65,2022,INDONESIA,RIAU,PLANTATION,PT RIAU ANDALAN PULP & PAPER,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,SOUTH KOREA,27349.995529100783,0.0,0.124079973725293,226586.5098428958,8393.340190657957,2.8827047768634517,0.0,5567.741396996094,4794.549448724303,1312.140440718121,1219.50761376167,135331.62019068684,ID-14,ID-WOOD-CONCESSION-0476,109.56261679943374,226476.9224101016,0.0,0.0
66,2022,INDONESIA,RIAU,PLANTATION,PT ARARA ABADI,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,SOUTH KOREA,26730.57200543112,0.0,0.7587527222387588,144899.67940406117,6417.9857763287655,5.460693608580682,0.0,4093.687722970172,2770.553047281018,387.74602595050135,60.548467234652946,119714.18350829798,ID-14,ID-WOOD-CONCESSION-0471,0.0,144900.4164781342,0.0,-0.7370740730319371
67,2022,INDONESIA,JAMBI,PLANTATION,PT WIRA KARYA SAKTI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,DRAGON CROWN (HK) TRADING LTD,DRAGON CROWN HOLDINGS,CHINA (HONG KONG),CHINA (MAINLAND),26203.398530855517,0.0,2.5488060236795165,144236.58304390294,7174.039354649946,5.372821362130413,0.0,4738.830117084617,2593.959871569604,555.0904939708714,632.12888216687,111892.0846736438,ID-15,ID-WOOD-CONCESSION-0517,1976.2242469482185,142469.26093771905,0.0,-208.9021407643212
68,2022,INDONESIA,RIAU,PLANTATION,PT ESSA INDAH TIMBER,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,DISSOLVING PULP,RIAU,APRIL FAR EAST MALAYSIA SDN BHD,ROYAL GOLDEN EAGLE / TANOTO,MALAYSIA,CHINA (MAINLAND),26020.074418951357,0.0,0.0,227600.51311546713,4214.800124829684,0.0,0.0,3100.8979945151546,4214.800124829684,1014.2998737967338,3053.8685066050803,128751.06140181248,ID-14,ID-WOOD-CONCESSION-0470,0.0,227600.51311546713,0.0,0.0
69,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT MUSI HUTAN PERSADA,MARUBENI,TANJUNG ENIM LESTARI,MARUBENI,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,VINDA PERSONAL CARE (CHINA) LTD,VINDA,CHINA (MAINLAND),CHINA (MAINLAND),25978.577561332397,0.0,9.745997327411803,-8233.302364745907,18550.63458184148,0.0,0.0,11534.4201085062,0.0,0.0,0.0,129907.36735639024,ID-16,ID-WOOD-CONCESSION-0636,0.0,0.0,0.0,-8233.302364745907
70,2022,INDONESIA,KALIMANTAN TIMUR,PLANTATION,PT ACACIA ANDALAN UTAMA (SK 87),SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,INDONESIA,25646.94177913934,0.0,0.0,-5763.109443536665,23326.44328972055,2.104506257471254,0.0,9503.254752398683,0.0,581.4967694261833,62.955315394439225,115787.41607345262,ID-64,ID-WOOD-CONCESSION-0545,0.0,0.0,0.0,-5763.109443536665
71,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT BUMI PERSADA PERMAI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,DRAGON CROWN (HK) TRADING LTD,DRAGON CROWN HOLDINGS,CHINA (HONG KONG),CHINA (MAINLAND),24707.55922114538,0.2116389008579693,0.0,-210.79234525453745,6374.669513292466,3.711349562833788,0.0,4145.794428906761,0.0,96.87536639047116,223.5964987564446,118492.4936318103,ID-16,ID-WOOD-CONCESSION-0433,0.0,0.0,77.03655991230083,-210.79234525453745
72,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT BUMI MEKAR HIJAU,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,SOUTH KOREA,24598.53812249848,0.0,0.0,320334.8645006711,12101.33495306695,0.0,0.0,5133.747291473305,8888.850469861363,222.1671062540345,146.5583020048185,117969.61743083468,ID-16,ID-WOOD-CONCESSION-0540,0.0,365953.80750946485,0.0,-45618.9430087938
73,2022,INDONESIA,RIAU,PLANTATION,PT BINA DAYA BENTALA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,INDONESIA,23652.330377977127,0.0,34.50596911543669,308155.89547922224,13530.39941902947,11.298854219141848,0.0,3820.69034499747,11764.505705474769,376.7765272644531,3495.9282827345373,105927.91248335292,ID-14,ID-WOOD-CONCESSION-0478,27738.0630554031,280418.5090114488,0.0,0.0
74,2022,INDONESIA,RIAU,PLANTATION,PT MADUKORO,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,INDONESIA,23283.20903587424,0.0,0.0,141423.89300253146,4558.508449506309,0.9085813096459124,0.0,1926.6818478619384,4558.508449506309,2602.7066876424155,1307.8064305509345,115208.72190236744,ID-14,ID-WOOD-CONCESSION-0466,0.0,141423.89300253146,0.0,0.0
75,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT BUMI ANDALAS PERMAI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,SUZHOU GUANBAO TRADING LTD,UNKNOWN AFFILIATION,CHINA (MAINLAND),CHINA (MAINLAND),23248.876696642343,0.0,0.0,420326.3529184843,10745.588487976302,0.1323698274250892,0.0,7618.375494480309,6732.26472204256,10.07333386177164,0.0,111496.93327092692,ID-16,ID-WOOD-CONCESSION-0429,0.0,442587.5260810437,0.0,-22261.173162559367
76,2022,INDONESIA,RIAU,PLANTATION,PT ARARA ABADI,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,BRIGHTENING SKY CO LTD,UNKNOWN AFFILIATION,CHINA (HONG KONG),CHINA (MAINLAND),23135.375586808488,0.0,0.6567023407856903,125411.027670488,5554.78241976984,4.726243702279541,0.0,3543.0967577790234,2397.9204529929143,335.59513581806556,52.40484679469809,103612.91924354831,ID-14,ID-WOOD-CONCESSION-0471,0.0,125411.66560990474,0.0,-0.6379394167632421
77,2022,INDONESIA,RIAU,PLANTATION,PT PERANAP TIMBER,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,INDONESIA,22652.96637088201,0.0,0.0,284910.29616992245,9867.743678093788,0.0819504710661017,0.0,3881.5083019485983,9867.743678093788,5918.108657493095,3525.1119296464135,112090.1771648151,ID-14,ID-WOOD-CONCESSION-0451,0.0,284910.29616992245,0.0,0.0
78,2022,INDONESIA,RIAU,PLANTATION,PT SELARAS ABADI UTAMA,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,INDONESIA,22313.474484783022,0.0,0.0,223501.8245839083,7558.050449869335,39.74198351655977,0.0,3045.124025661757,7292.81812816462,1922.1822019487536,165.5025213866798,110410.06654105244,ID-14,ID-WOOD-CONCESSION-0472,0.0,223501.8245839083,0.0,0.0
79,2022,INDONESIA,RIAU,PLANTATION,PT NUSANTARA SENTOSA RAYA,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,DISSOLVING PULP,RIAU,APRIL FAR EAST MALAYSIA SDN BHD,ROYAL GOLDEN EAGLE / TANOTO,MALAYSIA,CHINA (MAINLAND),22060.15133086751,0.0,0.0,8507.111813066715,9905.803620170023,1.0936661306146631,0.0,5667.053293163914,545.1936931797464,1216.5395818655293,422.8299329692762,109156.74781394588,ID-14,ID-WOOD-CONCESSION-0459,0.0,8507.111813066715,0.0,0.0
80,2022,INDONESIA,RIAU,PLANTATION,PT RIMBA LAZUARDI,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,DISSOLVING PULP,RIAU,APRIL FAR EAST MALAYSIA SDN BHD,ROYAL GOLDEN EAGLE / TANOTO,MALAYSIA,CHINA (MAINLAND),21604.088706474213,0.0,0.0,0.0,9063.191961781196,14.027236379295871,0.0,5989.292376992196,0.0,133.03673875597443,277.822345246548,106900.20331070504,ID-14,ID-WOOD-CONCESSION-0447,0.0,0.0,0.0,0.0
81,2022,INDONESIA,RIAU,PLANTATION,PT SERAYA SUMBER LESTARI,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,DISSOLVING PULP,RIAU,APRIL FAR EAST MALAYSIA SDN BHD,ROYAL GOLDEN EAGLE / TANOTO,MALAYSIA,CHINA (MAINLAND),20878.68681893788,0.0,0.0,258431.82610629185,8566.334131175698,36.50856112940755,0.0,3521.9860945988735,7522.1053162835,363.0490500381844,3336.480892286915,103310.72119179084,ID-14,ID-WOOD-CONCESSION-0457,0.0,258431.82610629185,0.0,0.0
82,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT RIMBA HUTANI MAS (SUMATERA SELATAN),SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,CHINA UNION,MACAO,CHINA (MAINLAND),20792.30048420607,0.0,0.0,409465.5131332017,11964.355782510924,5.042706423004332,0.0,6112.983661689189,9050.9299459312,817.7296515996491,4387.357157455972,99715.64577204383,ID-16,ID-WOOD-CONCESSION-0484,0.0,410971.3570955208,0.0,-1506.0242597283525
83,2022,INDONESIA,RIAU,PLANTATION,PT NUSA WANA RAYA,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,DISSOLVING PULP,RIAU,APRIL FAR EAST MALAYSIA SDN BHD,ROYAL GOLDEN EAGLE / TANOTO,MALAYSIA,CHINA (MAINLAND),20452.099512269837,0.0,0.0,0.0,11019.270292263163,6.34867348558604,0.0,4061.5188309005553,0.0,611.7614230278389,20.901994626699544,101200.05519271558,ID-14,ID-WOOD-CONCESSION-0454,0.0,0.0,0.0,0.0
