,year,biome,country_of_production,product_type,forest_500_soy,zero_deforestation_paraguay_soy,department,district_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob,land_use,soy_deforestation_5_year_total_exposure,department_trase_id
1466,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},ALTO PARANA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,PAKISTAN,PAKISTAN,83.71,53502.8413482073,37.14385519418578,0.092081,PY-10
1467,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,PERU,PERU,83.05,30138.814456549037,32.78542600896861,0.8097375,PY-04
1468,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,ADM PARAGUAY,ADM,URUGUAY,URUGUAY,81.55,8808.795635152634,32.19327502747008,0.7951125,PY-04
1469,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,URUGUAY,URUGUAY,81.01000000000002,25434.0,30.8506616057706,0.113414,PY-07
1470,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},ITAPUA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,SOUTH AFRICA,SOUTH AFRICA,80.9,50667.620926413634,30.80877081726751,0.1132599999999999,PY-07
1471,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ANGOLA,ANGOLA,80.87,29923.473243930548,30.79734605676667,0.1132179999999999,PY-07
1472,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},CANINDEYU,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,JAPAN,JAPAN,80.41,25433.3399346718,35.97627552202019,0.3658655,PY-14
1473,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ALTO PARANA,MINGA GUAZU,NIERO LOG,NIERO LOG,BRAZIL,BRAZIL,79.99,27200.0,35.49321439473086,0.087989,PY-10
1474,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},CAAGUAZU,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ALGERIA,ALGERIA,79.57000000000001,51318.99345064469,32.00563365034851,0.445592,PY-05
1475,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,MYANMAR,MYANMAR,79.52,26039.74730895826,31.985522029354183,0.4453119999999999,PY-05
1476,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,BUNGE PARAGUAY SA,BUNGE,ECUADOR,ECUADOR,79.28,27318.935699046808,43.83024733717218,0.047568,PY-08
1477,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,IRELAND,EUROPEAN UNION,79.01,22080.803838156444,31.190566032132573,0.7703475000000001,PY-04
1478,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},CAAGUAZU,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ANGOLA,ANGOLA,78.75,24598.835127649516,31.67580306604178,0.4409999999999999,PY-05
1479,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,BUNGE PARAGUAY SA,BUNGE,INDIA,INDIA,78.75,47825.222118654834,31.087926528672824,0.7678125,PY-04
1480,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,CARGILL AGROPECUARIA SACI,CARGILL,EGYPT,EGYPT,78.51,56093.57901118439,30.99318237163306,0.7654725,PY-04
1481,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,BUNGE PARAGUAY SA,BUNGE,CHILE,CHILE,78.38,26647.30546830672,43.332678939045856,0.0470279999999999,PY-08
1482,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,ADM PARAGUAY,ADM,MYANMAR,MYANMAR,77.13,25257.065596846187,31.60988681583699,0.3740805,PY-06
1483,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,BUNGE PARAGUAY SA,BUNGE,INDIA,INDIA,77.05000000000001,46797.157377383126,29.342593219659605,0.10787,PY-07
1484,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,IRELAND,EUROPEAN UNION,75.78,6074.840497052596,31.042875018739693,4.9257,PY-01
1485,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},CAAZAPA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,BANGLADESH,BANGLADESH,75.44,49152.13531896239,30.917280712909932,0.365884,PY-06
1486,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},CAAZAPA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,MADAGASCAR,MADAGASCAR,75.44,47257.63708859425,30.917280712909932,0.365884,PY-06
1487,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN RESIDUE,4.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,ADM PARAGUAY,ADM,URUGUAY,URUGUAY,74.41,8037.740559421123,41.13784944953307,0.0446459999999999,PY-08
1488,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},ALTO PARANA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,BANGLADESH,BANGLADESH,74.41,48475.56412611864,33.01725319554849,0.081851,PY-10
1489,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},ALTO PARANA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,MADAGASCAR,MADAGASCAR,74.41,46607.1433574771,33.01725319554849,0.081851,PY-10
1490,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,MYANMAR,MYANMAR,74.05,24104.238170024713,33.13074496213898,0.3369275,PY-14
1491,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ITAPUA,VILLETA,NUTREX PARAGUAY,NUTREX PARAGUAY,SOUTH KOREA,SOUTH KOREA,74.0,32930.0,28.181075902074113,0.1035999999999999,PY-07
1492,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},CAAGUAZU,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,73.9,51209.8025338895,29.724975829593497,0.41384,PY-05
1493,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,73.32,5967.615029108076,30.243626503982373,1.5177239999999996,PY-02
1494,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,EGYPT,EGYPT,73.17,52314.27364061589,30.18175329100369,1.5146189999999995,PY-02
1495,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,CIUDAD DEL ESTE,ADM PARAGUAY,ADM,BRAZIL,BRAZIL,72.76,6184.761470679578,28.723270275888694,0.7094100000000001,PY-04
1496,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,,{NONE},CONCEPCION,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,PERU,PERU,71.99,25076.46738122314,29.490321623107288,4.6793499999999995,PY-01
1497,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,MINGA GUAZU,CARGILL AGROPECUARIA SACI,CARGILL,BRAZIL,BRAZIL,71.03,20789.013428255545,31.51747741539859,0.078133,PY-10
1498,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,CHILE,CHILE,70.81,24339.311520275223,27.95347399994061,0.6903975,PY-04
1499,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,SAUDI ARABIA,SAUDI ARABIA,70.66,17810.491129223985,27.894258901790753,0.688935,PY-04
1500,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,PERU,PERU,70.45,25496.774897144147,28.859468792164307,4.57925,PY-01
1501,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,,{UNKNOWN},CONCEPCION,VILLETA,SURAGRO,SURAGRO,CONGO,CONGO,70.36,24454.33725935064,28.82260076957673,4.5734,PY-01
1502,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,BUNGE PARAGUAY SA,BUNGE,ITALY,EUROPEAN UNION,70.32,22320.2800592954,38.87667750693677,0.0421919999999999,PY-08
1503,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},ITAPUA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,69.85,22568.405290970717,26.600650699457795,0.0977899999999999,PY-07
1504,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,MINGA GUAZU,CARGILL AGROPECUARIA SACI,CARGILL,BRAZIL,BRAZIL,66.86,6520.924675391091,29.66716232568703,0.073546,PY-10
1505,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,CARGILL AGROPECUARIA SACI,CARGILL,INDIA,INDIA,66.73,41248.82852327364,26.342823330264604,0.6506175000000001,PY-04
1506,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,PERU,PERU,66.65,24187.055410665907,27.302818949577738,4.33225,PY-01
1507,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{UNKNOWN},ITAPUA,VILLETA,SURAGRO,SURAGRO,CONGO,CONGO,65.95,22921.74972384995,25.115431834348485,0.09233,PY-07
1508,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,65.64,20246.768280966367,26.90098496812577,0.318354,PY-06
1509,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,NETHERLANDS,EUROPEAN UNION,65.42,38113.80557048365,26.810823226916327,0.317287,PY-06
1510,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,BUNGE PARAGUAY SA,BUNGE,OMAN,OMAN,65.34,25821.856742528093,24.88312837083139,0.0914759999999999,PY-07
1511,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,64.74,19968.0747902728,28.72647455825573,0.071214,PY-10
1512,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,NETHERLANDS,EUROPEAN UNION,64.52,37589.17520129827,28.628856016352486,0.070972,PY-10
1513,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,BUNGE PARAGUAY SA,BUNGE,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,64.30000000000001,20974.811965806624,35.54849777724738,0.03858,PY-08
1514,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,IRELAND,EUROPEAN UNION,63.41,17720.326282757393,25.975570136424967,4.12165,PY-01
1515,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,CARGILL AGROPECUARIA SACI,CARGILL,EGYPT,EGYPT,63.0,45016.31959286538,25.807615811303783,4.095,PY-01
1516,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,BUNGE PARAGUAY SA,BUNGE,PERU,PERU,62.94,39349.22153734044,28.160014691654656,0.286377,PY-14
1517,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{UNKNOWN},CAAGUAZU,VILLETA,SURAGRO,SURAGRO,QATAR,QATAR,62.41,27666.84758566112,25.10332532510054,0.3494959999999999,PY-05
1518,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,ANGOLA,ANGOLA,61.97,21665.502583948117,27.72602654022623,0.2819635,PY-14
1519,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,MARIANO ROQUE ALONSO,ADM PARAGUAY,ADM,ANGOLA,ANGOLA,61.62,21165.898587380012,24.32556231995961,0.600795,PY-04
1520,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,ADM PARAGUAY,ADM,ANGOLA,ANGOLA,61.04,21343.185117064542,25.015784924655648,0.296044,PY-06
1521,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,,{NONE},MISIONES,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,SOUTH AFRICA,SOUTH AFRICA,60.28,37760.166737019645,33.326025598949784,0.036168,PY-08
1522,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ALTO PARANA,CIUDAD DEL ESTE,HOSTETTLER KOHLI PEDRO,HOSTETTLER KOHLI PEDRO,BRAZIL,BRAZIL,60.0,28800.000000000004,26.62323870088576,0.066,PY-10
1523,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},SAN PEDRO,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,JAPAN,JAPAN,59.93,18961.059252113213,24.72041102541822,1.2405509999999995,PY-02
1524,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},GUAIRA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ALGERIA,ALGERIA,59.919999999999995,38644.400225560705,23.654457874261276,0.58422,PY-04
1525,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,ADM PARAGUAY,ADM,DENMARK,EUROPEAN UNION,59.05,16347.583499346643,23.311010304992127,0.5757375,PY-04
1526,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,MINGA GUAZU,CARGILL AGROPECUARIA SACI,CARGILL,URUGUAY,URUGUAY,58.99,4967.935641629,22.464887398153405,0.0825859999999999,PY-07
1527,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},ITAPUA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ALGERIA,ALGERIA,58.64,37813.689074425354,22.331598525643596,0.0820959999999999,PY-07
1528,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},ITAPUA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ANGOLA,ANGOLA,58.03,18125.310739084773,22.0992950621265,0.081242,PY-07
1529,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,56.959999999999994,4635.858691471457,22.9111586367205,0.3189759999999999,PY-05
1530,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,BUNGE PARAGUAY SA,BUNGE,EGYPT,EGYPT,56.83,40639.61548490046,22.85886842213529,0.3182479999999999,PY-05
1531,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,SAUDI ARABIA,SAUDI ARABIA,56.7,14293.307271749924,23.226854230173405,3.6855,PY-01
1532,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,ADM PARAGUAY,ADM,ANGOLA,ANGOLA,55.96999999999999,19573.55680739759,23.086958202780867,1.1585789999999996,PY-02
1533,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},GUAIRA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,55.64000000000001,38562.176915936725,21.964853740385475,0.54249,PY-04
1534,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},SAN PEDRO,SAN ANTONIO,AGROPECUARIA CAMPOS NUEVOS,AGROPECUARIA CAMPOS NUEVOS,ARGENTINA,ARGENTINA,55.56,18862.98689208509,22.917838087305796,1.150092,PY-02
1535,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},ITAPUA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,54.43999999999999,37733.23326073323,20.73213205552587,0.0762159999999999,PY-07
1536,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,PERU,PERU,54.02,18253.499236800417,23.969789243697477,0.059422,PY-10
1537,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,53.59,4361.936218597414,21.15558073233748,0.5225025,PY-04
1538,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,CARGILL AGROPECUARIA SACI,CARGILL,INDIA,INDIA,53.56,33103.083817574734,21.940569886562393,3.4814000000000003,PY-01
1539,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,CIUDAD DEL ESTE,ADM PARAGUAY,ADM,BRAZIL,BRAZIL,53.06,4510.25825705265,21.88661787099434,1.098342,PY-02
1540,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,MADAGASCAR,MADAGASCAR,53.0,32618.138241547415,21.318318253970975,0.2967999999999999,PY-05
1541,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,NETHERLANDS,EUROPEAN UNION,51.36,31976.846652267144,28.39456991974222,0.0308159999999999,PY-08
1542,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,BUNGE PARAGUAY SA,BUNGE,ECUADOR,ECUADOR,50.8,17508.359479727977,22.541008766749943,0.05588,PY-10
1543,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,50.68,14420.721655900656,22.67476238597169,0.230594,PY-14
1544,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,BUNGE PARAGUAY SA,BUNGE,CHILE,CHILE,50.239999999999995,17077.92018125778,22.292525205541672,0.055264,PY-10
1545,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,INDIA,INDIA,50.17,33499.123497281835,19.805476494520835,0.4891575,PY-04
1546,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,CARGILL AGROPECUARIA SACI,CARGILL,SPAIN,EUROPEAN UNION,49.96,32456.55344269258,19.72257535711104,0.48711,PY-04
1547,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,BUNGE PARAGUAY SA,BUNGE,UNITED KINGDOM,EUROPEAN UNION,49.58,13923.206763426966,21.99966957983193,0.054538,PY-10
1548,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,,{UNKNOWN},MISIONES,VILLETA,SURAGRO,SURAGRO,CONGO,CONGO,49.15,17082.48928312317,27.17276307545425,0.0294899999999999,PY-08
1549,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{UNKNOWN},ALTO PARANA,VILLETA,NUTREX PARAGUAY,NUTREX PARAGUAY,KUWAIT,KUWAIT,48.83,30149.515653393784,21.66687909607086,0.053713,PY-10
1550,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,48.1,3914.839130930631,19.34737939652838,0.26936,PY-05
1551,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,PERU,PERU,47.36,15653.636475016989,21.01460974789916,0.052096,PY-10
1552,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{UNKNOWN},CAAGUAZU,VILLETA,NUTREX PARAGUAY,NUTREX PARAGUAY,MYANMAR,MYANMAR,46.81,16053.164467985984,18.82849957487512,0.262136,PY-05
1553,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,MYANMAR,MYANMAR,46.8,15326.306984826935,20.938809780257987,0.21294,PY-14
1554,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},CAAGUAZU,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,JAPAN,JAPAN,46.57,14729.635022477654,18.731963794102423,0.2607919999999999,PY-05
1555,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,ADM PARAGUAY,ADM,MYANMAR,MYANMAR,46.11,15098.297667946865,18.8970813053059,0.2236335,PY-06
1556,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,46.03,9344.763753653076,18.17113978558489,0.4487925,PY-04
1557,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",AMAMBAY,ASUNCION,ADM PARAGUAY,ADM,SENEGAL,SENEGAL,45.95,2119.3086082125938,17.366006130985514,0.41355,PY-13
1558,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,SPAIN,EUROPEAN UNION,45.79,15631.864731908736,20.31796833522598,0.050369,PY-10
1559,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,BUNGE PARAGUAY SA,BUNGE,ITALY,EUROPEAN UNION,45.07,14304.784464205288,19.99848947081535,0.049577,PY-10
1560,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,MARIANO ROQUE ALONSO,ADM PARAGUAY,ADM,ANGOLA,ANGOLA,44.94,15435.30325692257,18.53721460841473,0.9302579999999998,PY-02
1561,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,BUNGE PARAGUAY SA,BUNGE,BANGLADESH,BANGLADESH,44.7,28638.8343093982,17.979789168915147,0.25032,PY-05
1562,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,ECUADOR,ECUADOR,44.59,15366.399067002763,18.274145638767948,0.2162615,PY-06
